Gene	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID
ERG251	C4_01530C_A	0.0142481380483142	0.051389836082304456	-0.4819218800542486	0.19662689704672137	7.91276437378545	0.13968990415849322	4.3082411116478e-4	0.08548503509377293	0.027844074697540713	0.08548503509377293	3635716
ERG26	C4_06270C_A	1.7750756228703072e-4	0.001469861231048996	-0.5307918718687572	0.14158046573414765	6.38647005050953	0.11723755810678506	0.0018239193687114566	0.04272058791461778	0.01998913749773741	0.04272058791461778	3642803
ERG27	CR_01140C_A	0.4480067586257052	0.6123215918681054	-0.12136127383662823	0.1599505946802145	5.328558804788711	0.05383830776586903	0.00611164211398384	0.05074211952724786	0.02114683907874396	0.05074211952724786	3640432
ERG28	C2_01090C_A	0.0015976695745132691	0.009131346310856233	-0.5659907334971449	0.17931914457207523	5.46395826339038	0.15150916657640617	0.005047416275596745	0.06640892952453842	0.020782471691168328	0.06640892952453842	3638833
ERG3	C1_04770C_A	0.1615195097027058	0.3076611235934607	-0.3569134633516148	0.25494195300286293	6.8100976573987735	0.16176528225778958	0.0012940868419883806	0.14314013404893158	0.021182874300199047	0.14314013404893158	3644776
ERG4	C3_00760W_A	3.789189381088729e-6	5.483288128653156e-5	-0.6348503071161041	0.13733552961116774	7.2860012365618285	0.14862840175013095	7.663146476343456e-4	0.04114712467143217	0.023805973172713546	0.04114712467143217	3640511
ERG5	C7_02840C_A	0.2682338636702517	0.4367601642593742	-0.20172105416507977	0.18220030709811866	7.661486695202644	0.0758527908444479	5.607842086246272e-4	0.0732102200283726	0.02613016050484512	0.0732102200283726	3641400
ERG6	C3_02150C_A	0.008310555747496206	0.03423074377336672	-0.5184593273483349	0.19644673665441667	6.6710818254545465	0.14970536569713236	0.0014532275285524816	0.08430526212071361	0.020667415525877118	0.08430526212071361	3636655
ERG7	C2_02460W_A	0.09923360760364844	0.21767136443449303	-0.1868592688477098	0.11334555366655277	6.91884419623786	0.03467969114059512	0.0012465006765942496	0.027302864958911075	0.021686683907087157	0.027302864958911075	3635761
ERG8	C4_01870C_A	0.6721855055414956	0.7902918525021488	0.04231642666457912	0.10000326830729749	6.1792571031946055	0.007155113252168735	0.0023727578880004783	0.005236044569824541	0.019850916938980258	0.019850916938980258	3635640
ERG9	C2_08610W_A	4.186692163551899e-8	1.0272040608681656e-6	-0.5977771418429858	0.10902790560304322	6.647333714633795	0.12237419464201996	0.001386268906197537	0.025029473760882697	0.020591958319339763	0.025029473760882697	3643913
ERI1	C2_02900W_A	0.6925572122104773	0.8053493464401922	0.05138407096064746	0.12995888891303634	4.622794250400502	0.024144492824430843	0.012254971802177295	0.014500536584953554	0.025276834436735854	0.025276834436735854	NA
ERO1	C1_10040W_A	0.9636707804405575	0.9794363608639387	-0.0052132246539027165	0.11445645499252294	8.031863352466159	0.014602919720940952	4.0527664679527363e-4	0.0162751466179969	0.028706456885327906	0.028706456885327906	3634810
ERP5	C1_10940C_A	6.95076018890041e-8	1.5756818344571957e-6	-0.7186628034370738	0.1332723040405163	6.8164474710147305	0.17800188172608578	0.0013216932310513212	0.03814832237843271	0.0212098471456447	0.03814832237843271	30515046
ERV1	CR_03010C_A	0.42135778497632265	0.5895646829450447	-0.10031145670425676	0.12475496369729012	4.7756454356634555	0.031313843310657966	0.010571562741378117	0.02202127775774526	0.024014661629982278	0.024014661629982278	30515385
ERV25	C3_06250W_A	9.759589870457264e-8	2.1630734129243944e-6	-1.0101543213868736	0.18948171150740065	6.999217333666916	0.35325971832972014	0.0010721386824606906	0.07871301464148112	0.02210849772635247	0.07871301464148112	3642243
ERV29	C4_02120W_A	3.0356158547292407e-21	1.292738694706838e-18	-1.089871348317779	0.11519014262141115	6.916687603234768	0.35575026071777777	0.0011733284405557852	0.028312824797535423	0.021675891450611065	0.028312824797535423	3635672
ERV46	C5_00830C_A	6.858322845852108e-11	3.351583672702481e-9	-0.6718549142521961	0.10298642263054647	7.087105699799429	0.13844354550922655	9.633050013612758e-4	0.013959786436222648	0.02260603554583325	0.02260603554583325	3644129
ESA1	C3_00490W_A	0.002887789386107945	0.014829457639944504	0.30026958620415795	0.10078065813536813	6.413371612582517	0.042480470944359146	0.0025379234092468544	0.01738838484487277	0.020032612266748576	0.020032612266748576	3640518
ESC4	C2_01400C_A	0.3614082153214943	0.5335350432804088	-0.17619506031368046	0.19305132989423407	4.8375911340210065	0.08109066974901918	0.012490452661138698	0.07032913839204441	0.023577358154701942	0.07032913839204441	3635727
ESP1	C1_01670C_A	1.5079696485061264e-5	1.7593962904879698e-4	-0.5498525892564299	0.12705948463139932	5.223927828837097	0.1153740717654383	0.006398640939957412	0.029477164915146594	0.021524608011311043	0.029477164915146594	3640197
ESS1	C1_04410C_A	0.8097653060118353	0.8842162553924106	-0.025394375373858125	0.10548955506322169	6.232534495129979	0.021816999414634455	0.002327645624537528	0.022401345991987984	0.019853087410771488	0.022401345991987984	3647989
EST1	C5_05470W_A	8.790125174424236e-4	0.005635131859130892	0.3375462318080567	0.10146775183663131	6.766817223550794	0.036568763588744065	0.0018713866876061296	0.0037508642049845207	0.021007957007460974	0.021007957007460974	3636526
EST3	C3_00430W_A	0.476394373722022	0.6364022532222037	0.2649862369013704	0.37211226005768877	2.842910103321608	0.12362883259212346	0.2086641634891045	-0.08966540425593136	0.09904146781143117	0.09904146781143117	3640551
ETR1	C3_00200C_A	0.6867423767734726	0.8007699759704296	0.05026584483206385	0.1246425951939372	7.425437900800561	0.03091030303151086	7.340450684356749e-4	0.03378990279085254	0.024645169561535462	0.03378990279085254	3640561
EXG2	C1_02630C_A	1.0164155454900215e-8	2.885652134386432e-7	-0.826025504361283	0.14420920337486484	5.845966997032613	0.22997005395039002	0.0034928991230457613	0.0427210882947612	0.020061051108995774	0.0427210882947612	3636816
EXM2	C4_06930C_A	0.3684866757415307	0.5401092680534598	-0.10535576603865923	0.11715156173388991	5.687394419842469	0.029769793431783063	0.004105027435313032	0.02639383571288568	0.020334751678972907	0.02639383571288568	3642929
EXO1	C5_00630C_A	0.03310573230914451	0.09790104862571632	-0.35905487606808223	0.16850718080076474	5.568732146005247	0.0910230816383936	0.004933487538975585	0.058165779086405786	0.020560916072982535	0.058165779086405786	3641583
EXO70	C7_02050C_A	1.7205907960332346e-4	0.0014367174125980596	-0.6662099888813471	0.17733162529254884	6.686386135372766	0.18443369071876742	0.0013546011684354544	0.06852652178466886	0.02071792343103666	0.06852652178466886	3636948
EXO84	C6_01280W_A	0.3830439607599974	0.5538923534929818	-0.08973694730846575	0.10287378283858645	6.35088449893406	0.02281495168913528	0.0021464934813279265	0.021371318064273503	0.01993810305478537	0.021371318064273503	3644022
FAA2	C3_05980C_A	0.004134391283502374	0.019830443147418466	0.2904368543559985	0.10127791065049964	6.208034983809426	0.035938662823523086	0.0029438747785962486	0.011349972775840555	0.019849936745249507	0.019849936745249507	3641731
FAA2-1	C2_06070W_A	0.09904399610481887	0.21733540845672805	0.20680100202752194	0.12537146906774774	5.897153678940573	0.0424424142313954	0.00391089585061305	0.031018004718731902	0.01999482993367823	0.031018004718731902	3644100
FAA2-3	C7_04180W_A	1.3261762539934102e-5	1.57817621283607e-4	0.5049043077941119	0.11591697698362896	5.067157361182974	0.08939588531176312	0.0076159643948065315	0.01362112357131921	0.022243470167467177	0.022243470167467177	3643125
FAA21	C3_02810C_A	0.16397674678291851	0.31065438967898323	-0.17279872924329429	0.12415302374839948	6.426135606578418	0.038265892769219795	0.0019124108597795017	0.03234086315326638	0.020054715255070615	0.03234086315326638	3638418
FAA4	CR_10160W_A	0.2000438747155465	0.35783425774200067	0.1423028382482609	0.11105032547692091	7.756697642832234	0.02412751110392262	6.417909824891835e-4	0.02050390495421263	0.026763041880910974	0.026763041880910974	3638973
FAB1	C2_01990C_A	0.5176908452750956	0.6701203291241139	-0.06738698168830669	0.10416763784843633	7.167220728252408	0.017923188803582984	0.001030794539041187	0.018011260823447266	0.023082309405232114	0.023082309405232114	3635766
FAD1	C1_08650C_A	1.129944330019383e-8	3.1627831434627045e-7	-0.5871805931763844	0.10283422444613675	5.797137939004686	0.10897965664329243	0.0033629171924097236	0.011730960557711652	0.02013681106856457	0.02013681106856457	3634930
FAD2	C6_01110W_A	0.1285252733937918	0.26188232398283895	0.1817561766939638	0.11958090735745214	7.9842586753375775	0.03698123933261882	5.199710567116754e-4	0.03125690317535844	0.02835781002351843	0.03125690317535844	3644053
FAD3	C1_13070C_A	0.1395144854965644	0.2773542389231467	0.27345654186799556	0.18506786217645654	6.659768963951493	0.08736924321231948	0.0021976870854702422	0.07391367649356069	0.02063102898135163	0.07391367649356069	3636124
FAL1	C1_05640C_A	0.034387010053520774	0.10076487890115171	0.28767920445733614	0.1359861279205437	6.11891357642468	0.05894580932915645	0.003821358416519773	0.037272479331974626	0.019865597084260344	0.037272479331974626	3639839
FAR1	C7_00180W_A	0.0020621078682129318	0.011215778029550793	0.3870174847709233	0.1256086019756851	4.95913955070107	0.06720377446118174	0.01223988088382006	0.017014422145336282	0.02282127665014902	0.02282127665014902	3637970
FAS1	C5_00190C_A	0.26826831961050457	0.4367601642593742	-0.23862812495634664	0.2155513614884025	7.335450065081531	0.10616114113797487	9.810630522502468e-4	0.10226869125775857	0.02410611712705905	0.10226869125775857	3641593
FAS2	C3_04830C_A	0.019238586583242755	0.06524485393020096	-0.5367046871638271	0.22927520513877375	7.511060129445147	0.18222826640655806	7.254500870189001e-4	0.11609037144948509	0.025170217101705816	0.11609037144948509	3635222
FAT1	C6_00740W_A	0.028588947462184988	0.08831466568370307	-0.2194163834281136	0.10023092651366756	6.649973326113454	0.020231596283778505	0.0017248038077527727	0.0061133540668280705	0.02060017092510996	0.02060017092510996	3647083
FAV1	C4_04790W_A	2.5666968282438637e-8	6.635006022317561e-7	-1.5999552069009408	0.2873129539053759	3.680262821814438	0.8715827217950726	0.030715944017436308	0.1527256859421919	0.04459069156985691	0.1527256859421919	3641115
FAV2	C5_03750W_A	1.296318057071416e-8	3.594720119190596e-7	-0.9630243006408115	0.1693512553728168	4.9148418472227755	0.3133818715275463	0.008882654193724792	0.0548503406870508	0.02308249544013683	0.0548503406870508	3647236
FAV3	C2_00080C_A	0.3202139598441406	0.49229387018843895	0.11749007965327747	0.11819709962695621	5.116189663426088	0.02154835060250363	0.009040560609802803	0.01120392934323827	0.02200511574625189	0.02200511574625189	3647911
FBA1	C4_01750C_A	0.9844602919765761	0.989407793034538	0.0030071375432939806	0.15439137704989678	10.337965448309292	0.03335749782732847	3.361621358002577e-5	0.03808636769187343	0.05293682224722752	0.05293682224722752	3635585
FBP1	C3_07830W_A	0.4560867081078219	0.620252954776194	-0.13979056355622088	0.18756128231422348	8.02907950129517	0.0738322344507936	4.2407443328870996e-4	0.07775200250750205	0.028685922687002097	0.07775200250750205	3647464
FCA1	C6_00620W_A	0.11008641643702576	0.23432174751786772	0.21208419877748	0.1327347327000572	6.937056292929804	0.04675257561827075	0.0013818261673421226	0.0377704166436704	0.021778986360115323	0.0377704166436704	30515327
FCR1	C3_06850W_A	0.025715966520962766	0.08172632857035182	0.3283415826013042	0.14720706306568607	6.3777726930310115	0.07208267521669533	0.0025052740489657547	0.04565010243197841	0.01997598119975503	0.04565010243197841	3638542
FCR3	C5_01810W_A	0.6113952131823706	0.7411830542889982	-0.054266940406917305	0.10680725795987504	5.523193300874381	0.009904490903934596	0.004697806502763437	0.005686722523597464	0.020652838725919432	0.020652838725919432	3643760
FCY2	C3_03360W_A	0.12284222698458881	0.25338917247632975	-0.28024072484383766	0.18162624528461271	5.835166044612906	0.08595875408175079	0.0035109952278873204	0.06979587805252668	0.020076869512167996	0.06979587805252668	3638365
FCY21	C2_09950W_A	0.03814561942198802	0.10865942809072747	0.3229543288939826	0.1557692681066238	7.971325140290767	0.0761522090990772	4.7636962623903744e-4	0.053443774565923745	0.028263999075477685	0.053443774565923745	3643822
FCY23	C1_10610W_A	0.06581322049233031	0.1612072393489208	0.22900779712945485	0.12448148210184448	6.153186938149916	0.04469834634721926	0.0030866148365938178	0.03134813935512136	0.01985546559826393	0.03134813935512136	3647681
FCY24	CR_09360W_A	0.12598163233946572	0.25828833975512194	-0.19998682657162942	0.13069823064868918	4.6327227281024825	0.029124448591686756	0.01277407704169905	0.007814267125882355	0.025185984057629753	0.025185984057629753	3641902
FDH1	CR_05170C_A	1.0032329442307957e-5	1.2444607969859517e-4	1.1542255464146796	0.261345401429629	6.455084763853293	0.5028740399819897	0.0029604411776196988	0.14882048959663347	0.020108382943113578	0.14882048959663347	3646398
FDH3	CR_10250C_A	0.23393094156590458	0.3999702534029031	0.13024337189327492	0.10942119771121496	7.630062097321832	0.01340748174216452	6.810463968248672e-4	0.009256603872909249	0.025925616955523565	0.025925616955523565	3638923
FEN1	C1_12790C_A	0.8570379536039539	0.9137446851550023	0.025748309584157424	0.14293023518240516	6.970737420023984	0.03990731676431226	0.001357346191224801	0.04404054742943665	0.02195489376928953	0.04404054742943665	3646829
FEN12	C2_03230C_A	0.09090223355769116	0.20428161193778915	-0.2479466529937887	0.14665693746548938	6.5823249417935275	0.05889870663281046	0.001649390768861622	0.046146736579486085	0.020403327266878823	0.046146736579486085	3637404
FESUR1	C3_07060W_A	0.6947465203273758	0.8067936802087678	-0.04195437074953786	0.10691139471011611	7.393379513548884	0.014043549326910277	9.47611243298437e-4	0.014543375535078572	0.024452491687506548	0.024452491687506548	3638514
FET3	C6_00460C_A	0.4158484051828849	0.5841610536353122	0.16055293529955803	0.19732555854224781	4.193528071631367	0.08287191039204873	0.023423071541612675	0.06310443080063194	0.03099408454113053	0.06310443080063194	3647153
FET31	C6_00480C_A	0.0035564953947333157	0.01762579014413967	-0.925935566941835	0.31764140514629546	2.7275166619068294	0.43434141943641347	0.10564539965559124	0.11856807204065999	0.11206881035618338	0.11856807204065999	3647151
FET33	C5_00460C_A	0.32266880444271073	0.49444124585393556	0.10640706440405144	0.10759181968693872	5.870936039510237	0.025654016944420783	0.003465251432434987	0.022259192264335533	0.02002683487989125	0.022259192264335533	3641544
FET34	C6_00440C_A	0.023529568827082344	0.07665753516233056	-0.24968315084342427	0.11024877902201403	7.706848717910314	0.03783786889085073	5.814428555396939e-4	0.022870827681591235	0.02642920886856005	0.02642920886856005	3647131
FET99	C6_00470C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3647152
FGR10	C4_04880W_A	0.01962895082094803	0.06630470526600123	0.35188074991908935	0.1508039326349812	4.248606869774804	0.07861467912523687	0.0196002320389878	0.03093715929029208	0.03002866949471189	0.03093715929029208	3641159
FGR12	C2_06180C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3646917
FGR13	CR_05250C_A	0.738872036944397	0.8366852068169214	0.03575522910459545	0.10726114963972687	5.638313975984267	0.004018774103209937	0.00513862507355758	-9.515932122135589e-4	0.02042793986429993	0.02042793986429993	3648078
FGR14	CR_05240C_A	0.10459481669608248	0.2259591740145341	-0.16157884378274526	0.0995572175830041	6.4974011632446045	0.013540192710506533	0.0018301399602343848	0.005356200039655968	0.020195725757253667	0.020195725757253667	3648083
FGR15	C2_00720C_A	0.025980202876154938	0.08230285310713907	0.23825262018663218	0.1070073257345499	5.553756933659287	0.03252026825257303	0.004855143055452524	0.01429046160596573	0.020590563079792065	0.020590563079792065	3638882
FGR16	C1_11130W_A	0.8911278666441549	0.9330934507000425	-0.019075174218883197	0.13935977081267742	4.367202839977998	0.007754675185882271	0.014956566168142555	-0.006209592073636033	0.028201535433995173	0.028201535433995173	3644411
FGR17	C6_03610W_A	5.692239848786056e-5	5.572599996463459e-4	0.8382532603832659	0.2082503663555106	3.8051243465357882	0.2795127872648906	0.039969352847338394	0.056404458457560244	0.04038288047664248	0.056404458457560244	3640296
FGR18	C2_09080C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3644112
FGR2	C7_00480W_A	0.5835581040293497	0.7206241541472624	0.47741517996600635	0.8708858945450892	2.09961123851707	1.5380613731347714	0.14948153911416145	1.5359456638138393	0.22686376114499848	1.5359456638138393	3637988
FGR22	C2_02600C_A	0.1569137803359105	0.3016665991289463	0.6838129423503763	0.4830798125744791	3.029678390901332	0.26955002138386025	0.43704644417025335	-0.2774337658032636	0.08154490097862181	0.08154490097862181	3635862
FGR23	C3_02300W_A	5.8289201210952695e-5	5.697052747863934e-4	0.42253397359243716	0.10511758527784339	5.899828291624767	0.0661223090735585	0.004563093658571146	0.014327494857300581	0.019991810196194802	0.019991810196194802	3636555
FGR24	C1_14570C_A	0.10877413187268423	0.23215527188777796	0.18187563938350898	0.1134080693895082	5.260107545974084	0.01769399599063132	0.007198561130542385	0.0025219586679061084	0.021382305986469854	0.021382305986469854	3643288
FGR27	C5_03680W_A	5.519567692782439e-4	0.003848849425072386	0.34821664572948935	0.10081004796508194	6.440230290330992	0.03805631417697521	0.0025034714845695687	0.002495861427815809	0.020080230228146263	0.020080230228146263	3646988
FGR28	C4_03910W_A	0.3352519741393954	0.5083347583466621	0.15193832825981432	0.1576795839455155	4.71998263371257	0.05475700387416756	0.012854311515461658	0.04239646891394029	0.024442096691668618	0.04239646891394029	3648315
FGR29	C2_10430C_A	0.5941172291210397	0.7280836423473049	-0.07367754494538212	0.13826313706154525	4.432143457981578	0.02576199480408077	0.015145918205067778	0.012573066133189944	0.02733562639515366	0.02733562639515366	3641190
FGR3	C4_04420W_A	0.0025481373247340493	0.01331226751608554	0.3857098877920567	0.1278215343182754	5.533097451726166	0.07309459166358538	0.005373041659724923	0.030934390863559647	0.020632370049123896	0.030934390863559647	3641179
FGR32	CR_08030C_A	0.4701388006985895	0.6318682438604578	0.07491923777883373	0.10372987538851666	7.12122999463273	0.022481139312828274	0.0010305457327468685	0.022880314374180234	0.022806860692888606	0.022880314374180234	3644136
FGR34	CR_10030W_A	7.318339861287078e-8	1.6402985809396076e-6	-0.7684674101268187	0.14275356759009414	6.499942396876084	0.20366450773469916	0.0018267865413198958	0.0434589491469014	0.02020130927940037	0.0434589491469014	3639033
FGR37	C6_01730W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3641609
FGR38	C1_01760W_A	0.01431258750939088	0.05152877218054856	-0.26702096290145155	0.10901836681651003	5.385611331073699	0.041140849527622446	0.0054318641919021814	0.01895126713210503	0.02097925648218479	0.02097925648218479	3645412
FGR39	C1_11230W_A	0.26597765896492864	0.4348118461060884	0.15296476463253672	0.13751207263106574	4.683880958415355	0.035092313706781925	0.017282899492891562	0.015394595784990198	0.024738367438867325	0.024738367438867325	3644529
FGR41	C1_10400C_A	0.5654586037518001	0.707060443701391	-0.06485715332949579	0.11284359442592908	6.112223556611042	0.02592838554409747	0.0029268811181618493	0.025370178443979423	0.019868010930731952	0.025370178443979423	3634839
FGR42	C5_04020C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3647438
FGR43	C1_09270W_A	0.8064352604522242	0.8817229755572384	0.03345300722923548	0.13652764999453193	4.487778519637061	0.028622462181547324	0.014757755455233005	0.01759835888155781	0.02666402057372126	0.02666402057372126	3634828
FGR44	C3_04990W_A	0.05098075468701824	0.1340774324231449	-0.20661509430017272	0.10586732732971832	5.727634917841989	0.01664705805088692	0.0046471284205869354	8.257642113252946e-4	0.020259296014830227	0.020259296014830227	3635166
FGR46	CR_09850C_A	0.3759902097841666	0.5476536487785421	-0.2934592983318381	0.33147683917403764	2.7496865297128688	0.09106272090290753	0.13475181224386246	-0.05801929304606811	0.10941906533127273	0.10941906533127273	3638989
FGR47	C6_01570C_A	0.031655552292313184	0.09509084029848681	-0.24061178272241557	0.11197843382465024	5.273570872262561	0.03402556883889948	0.006532153738531132	0.01397515351073204	0.021332667687739032	0.021332667687739032	3641651
FGR50	CR_06300C_A	0.013712648228167139	0.04994185017491294	0.4051420076640801	0.16437755151987077	4.1435613586052105	0.09742561164146125	0.028105317967291935	0.031130286964510815	0.03193908079641422	0.03193908079641422	3644859
FGR51	C2_04720C_A	0.0021466420676558903	0.01156122855227138	-0.31822414799949333	0.1036845668849752	5.757453534565769	0.04479966542280947	0.003684841976589793	0.015366646008207106	0.020205134490354423	0.020205134490354423	3647796
FGR6-1	C7_02750W_B	0.8944810621160484	0.9345315879099916	0.022731234594601836	0.17138025650587776	4.091429191966153	0.05725418201842704	0.027000073558945462	0.038269242707766674	0.03299918929494003	0.038269242707766674	3647947
FGR6-10	C4_05530W_A	0.841263645532254	0.9037142080474411	-0.045682365032260884	0.22809546968929786	4.026995023865438	0.101744355979003	0.040957928753196746	0.07465883411965084	0.0344205847845187	0.07465883411965084	3641770
FGR6-3	C1_07770W_B	0.179412132736993	0.33215526338356344	-0.2370498599580572	0.1765646045012179	4.3999817137229	0.07622723695689858	0.03595131831737097	0.03332659182189901	0.027753131130480727	0.03332659182189901	3647954
FGR6-4	C2_10420W_A	0.597156607418291	0.7304570565096125	0.11864734037040171	0.22450088697423173	4.201006671299617	0.09835179726375538	0.08114303850220952	0.0267900658700284	0.030858402058272217	0.030858402058272217	30515164
FHL1	C2_06830C_A	0.5706977236100794	0.7110762441302598	0.10186842958455368	0.17965445782663028	6.127272686440613	0.06564090179580177	0.0030221153617798527	0.06870171623151011	0.01986276103966797	0.06870171623151011	3643493
FIG1	C6_01310W_A	0.37932970737647603	0.5501709791385757	-0.24848630979622977	0.28264960092391717	2.975352365776989	0.14607542905413334	0.09131391259612627	0.056027705955852034	0.08622119163153961	0.08622119163153961	3644025
FKH2	C3_00670C_B	0.5057731889697314	0.6610378986212617	-0.06843632379321307	0.10284470455525928	5.965289577645528	0.003847641732789484	0.0035704967074041234	-6.600269220985197e-4	0.019934021637170476	0.019934021637170476	3640536
FLC1	C3_00980W_A	0.23493120257047348	0.4006464043836278	0.16958275665173442	0.14277625533340327	6.956632165127957	0.04762603471189035	0.0013027823202691406	0.04399734898424012	0.021880433485685965	0.04399734898424012	3639854
FLC2	CR_07100W_A	0.08998328716575762	0.20267486138354626	0.17075090947631189	0.10070913110628464	6.630210807210205	0.01832665914732516	0.001998770567367584	0.009690150017833363	0.02053973851748315	0.02053973851748315	3647962
FLC3	C2_07830W_A	0.79070294480835	0.8738036991561414	0.037986473928340404	0.14313026692988007	6.190332131310491	0.04023524593928887	0.0029511266576002647	0.042573925145552444	0.01984999257638782	0.042573925145552444	3642322
FLO8	C6_04350C_A	0.03913615763734468	0.110582830253009	0.2074467834254318	0.1005679510575848	6.698228460423758	0.023625797113851838	0.0017173381560401466	0.011621932211041887	0.020758023577117122	0.020758023577117122	3646292
FLO9	C3_00580W_A	0.09349522235203478	0.20806962137470375	0.1826728155944044	0.10891263469734977	5.587058618320464	0.03170159109066424	0.005834657082093187	0.019802285892257434	0.02052525846616983	0.02052525846616983	3640581
FLU1	C7_01520W_A	0.701530925079534	0.8115665658042549	-0.0548579029519293	0.14313693532149155	7.047026417383626	0.040674073691357025	0.0011647175198844408	0.04436457637617968	0.022375182869042064	0.04436457637617968	3637048
FMA1	C1_04450C_A	0.12116945175861302	0.25158157910887263	-0.5800018297093116	0.37422282688279546	2.5661719359841624	0.19301097397501923	0.17749835075235681	-0.06370870508762026	0.133707702936867	0.133707702936867	3647986
FMO1	C2_02060C_A	2.3875876929625557e-8	6.270836046450553e-7	2.150967123881115	0.3853897681149032	3.1403361382164587	1.3980647686957872	0.2571082996589999	-0.12810080782171893	0.0729478633802421	0.0729478633802421	3635852
FMO2	C2_03610W_A	0.011197320357787616	0.042876315975035176	-0.27908266590713376	0.11002755326287521	5.314891753951326	0.038234744050887004	0.005711735494944902	0.013259040433106014	0.02119062556508808	0.02119062556508808	3637440
FMP27	C6_01650C_A	0.3875121306902074	0.5580549089794726	-0.1329281940365626	0.153827521153976	6.457546153395383	0.050919513505683356	0.0021701253317795467	0.050414110811280305	0.02011317328192682	0.050414110811280305	3641645
FMP45	C7_02240W_A	3.140313632232347e-5	3.379521638153295e-4	0.5838185898276781	0.1402383546558995	5.423672012584501	0.13291992184570428	0.006457283965595358	0.03724670740461321	0.020879440927220477	0.03724670740461321	3637004
FMT1	C4_06070C_A	0.1743126270111888	0.32527445453543274	-0.15735943969127883	0.11583525626267428	5.146129330817363	0.0183368074995584	0.00795145109297231	0.005143950093839427	0.02186589689244863	0.02186589689244863	3646530
FOL1	C5_00770C_A	0.006478655145892578	0.02819397224803763	0.5134884685226838	0.18860794094698485	5.463440937113103	0.14241141528433351	0.007865873291083658	0.07118513868283041	0.020783666800550094	0.07118513868283041	3644123
FOX2	C3_00810C_A	0.3499443492747393	0.5224626085512024	0.17103880221215953	0.18298845310445294	6.866524877417927	0.07323546934697049	0.0014858416060633867	0.07292476721518235	0.021433596113728953	0.07292476721518235	3648327
FOX3	C3_01460C_A	0.6764806997370763	0.793066924459799	0.06664447636246246	0.15971535517150798	6.2647016697032125	0.05083456915904261	0.002309020571835561	0.05437763426718875	0.019863760414051287	0.05437763426718875	3636629
FPG1	C6_01820C_A	0.9238362878264479	0.955141234735477	0.009526252176406746	0.0996443943451729	6.454583402080824	0.019124094651617022	0.001957044703628394	0.019870254110750253	0.020107411572852334	0.020107411572852334	3641632
FRE10	C4_04320W_A	0.6262400320348023	0.752598885505239	-0.07377472275667195	0.15148010523489483	5.382227856729905	0.04612951824767985	0.006080981637935971	0.044910623433119176	0.020988562494486124	0.044910623433119176	3646841
FRE3	C4_05840W_A	0.00291169022381874	0.014926480751854968	-0.3747546275847972	0.12588710042573864	4.712014241492636	0.06180253852990603	0.010710649815942597	0.015336368536895982	0.02450615474761298	0.02450615474761298	3641789
FRE30	CR_07280W_A	0.009669946060222959	0.03830712186780683	0.9914827296462629	0.3831945358109415	2.9515219034336795	0.4366815131004179	0.2379321144215711	-0.05094308458833313	0.08837466841256875	0.08837466841256875	3646025
FRE7	CR_07290W_A	2.6207549296480137e-4	0.0020371500509206593	0.753491620258568	0.20642692753171465	3.9655015047920807	0.21269782808484755	0.058794072890465246	0.004051184031937605	0.03589943024327649	0.03589943024327649	3646024
FRE9	C2_05070W_A	0.009618175706877424	0.038152736902463874	0.3638239343389758	0.14051257481743806	4.510206485657005	0.07200253326753682	0.01746424214615549	0.02280282596979416	0.026410832702347033	0.026410832702347033	3643452
FRP1	C4_00110C_A	0.5278672383825886	0.6779716663586802	-0.14639619049065303	0.23190923000694255	7.414969009283985	0.11052918925751834	7.358323975821955e-4	0.11877948085222445	0.024582016707493708	0.11877948085222445	3645005
FRP2	C7_00100W_A	0.13906529459840616	0.27690219813852623	-0.22873839767758455	0.15462811716856792	6.45631204432347	0.06102506580716208	0.0020011993637047204	0.05113181090095388	0.020110767004550032	0.05113181090095388	3638008
FRP3	C2_06680W_A	0.6497949616769363	0.7717285979119312	0.045598559221192846	0.10042694706943577	6.664920240236368	0.011978928060759895	0.0017648837978329018	0.011265247127781947	0.02064749775258322	0.02064749775258322	3648102
FRP5	C6_01440C_B	0.4815984058085123	0.6411991280550134	0.18181523877905495	0.25835787897179346	3.151631186788751	0.05644602678110714	0.0761951475428713	-0.02217961885725194	0.07213550496113735	0.07213550496113735	3641600
FRP6	C6_01430C_A	0.0354618097141885	0.10303280190837807	0.27229869964308334	0.12947828537122524	6.652915282008405	0.05319415736278353	0.0016394223224729108	0.03561530297235475	0.02060937552522578	0.03561530297235475	3641601
FRS1	CR_01760C_A	0.9799841601818386	0.9872277153248848	0.0026733663705597955	0.10655630844623838	7.380838444825182	0.013238155189092214	8.539685264142857e-4	0.014273082836436742	0.0243776911840077	0.0243776911840077	3640121
FRS2	C1_02710W_A	0.349394727940587	0.5223398615801855	-0.09725846074408667	0.10393482142606678	7.096293556667631	0.023632316088996633	0.001096151225773875	0.022909286785044766	0.022659756386340064	0.022909286785044766	3636824
