Symbol	GeneID
C3_05330C_A	3643650
C3_05320W_A	3643648
USO6	3643647
C3_05300C_A	3643646
C2_07010W_A	3643535
C2_07000W_A	3643534
C2_06990W_A	3643531
C2_06980W_A	3643530
AAH1	3643529
SPE3	3643528
C2_06950C_A	3643527
ARE2	3643526
C2_06930C_A	3643525
C2_06920C_A	3643524
YPT72	3643523
C2_06890C_A	3643522
PRB1	3643521
PST1	3643520
C2_06800C_A	3643518
C2_06790W_A	3643517
C2_06780C_A	3643516
C2_06770W_A	3643515
C2_07190C_A	3643513
C2_07180W_A	3643512
AFT2	3643511
SMF12	3643509
C2_07140W_A	3643508
RCK2	3643507
RFA2	3643506
C2_07110C_A	3643505
C2_07100W_A	3643504
OLE2	3643503
C2_07080C_A	3643502
C2_07070W_A	3643501
C2_07060W_A	3643500
C2_07040W_A	3643499
C2_07030C_A	3643498
C2_07020C_A	3643497
LTE1	3643495
SPR1	3643494
FHL1	3643493
PRE2	3643490
RPL11	3643489
DQD1	3643488
C2_07250C_A	3643487
C2_07240C_A	3643486
ZCF10	3643485
C2_07220W_A	3643483
TPK2	3643482
C2_07200W_A	3643481
TOR1	3643480
ARP3	3643479
CCT5	3643478
RPA12	3643477
C2_07290W_A	3643476
C2_07280W_A	3643475
C2_07270W_A	3643474
C2_05290C_A	3643472
GPI19	3643471
C2_05270W_A	3643470
BUD14	3643469
AAT1	3643468
RPF2	3643467
C2_05220C_A	3643466
DAD2	3643465
SGO1	3643464
CDC21	3643463
C2_05170W_A	3643462
C2_05160C_A	3643461
PEX2	3643460
CDC15	3643459
C2_05130W_A	3643458
LEM3	3643456
ERF1	3643455
MAK5	3643454
C2_05080C_A	3643453
FRE9	3643452
C2_05060C_A	3643451
C2_05050C_A	3643450
C2_05040C_A	3643449
RHO3	3643448
C2_05020W_A	3643447
MRPL10	3643446
C2_04990W_A	3643445
CKA2	3643444
ABP2	3643443
C2_04960C_A	3643442
CYT1	3643441
ITR1	3643440
CDC19	3643438
MDJ2	3643437
PEX6	3643436
C2_05400W_A	3643435
C2_05390C_A	3643434
C2_05380W_A	3643432
RXT3	3643431
BIO32	3643430
C2_05350C_A	3643428
RPC40	3643427
C2_05330C_A	3643426
CDC7	3643424
C2_05300C_A	3643423
C2_05530C_A	3643422
C2_05520W_A	3643421
C2_05510C_A	3643420
ATP4	3643418
C2_05490W_A	3643417
COQ5	3643416
CRK1	3643414
ARH2	3643411
RPL4B	3643347
YPT52	3643346
C1_14080W_A	3643345
C1_14060W_A	3643344
C1_14050C_A	3643343
C1_14040W_A	3643342
C1_14030W_A	3643340
C1_14020W_A	3643339
CSK1	3643338
DOA4	3643337
OCA6	3643336
DUR7	3643335
C1_14550C_A	3643334
C1_14530W_A	3643333
C1_14520W_A	3643332
C1_14500C_A	3643331
SAM35	3643329
C1_14480W_A	3643328
C1_14470W_A	3643327
C1_14460W_A	3643326
C1_14180W_A	3643324
C1_14170W_A	3643323
C1_14160W_A	3643322
PAM16	3643321
SET3	3643320
FTR1	3643318
RBE1	3643317
C1_14320C_A	3643316
C1_14310W_A	3643315
NCR1	3643314
MDG1	3643311
NPL3	3643310
C1_14270W_A	3643309
TIF35	3643308
C1_14250C_A	3643307
C1_14240W_A	3643306
IRR1	3643305
FTR2	3643303
IML2	3643302
C1_14200W_A	3643301
C1_14190C_A	3643300
C1_14450C_A	3643299
GDI1	3643298
C1_14430C_A	3643297
DDI1	3643295
MLH3	3643294
C1_14410W_A	3643293
RPC10	3643292
C1_14630C_A	3643291
C1_14580C_A	3643290
FGR24	3643288
C1_14380C_A	3643285
WSC4	3643282
C1_14350W_A	3643281
RIM101	3643280
C1_14330W_A	3643278
CR_03730C_A	3643226
TAL1	3643225
CR_03710C_A	3643224
CR_03700C_A	3643223
CR_03690W_A	3643222
SMC1	3643221
CR_03670W_A	3643220
CR_03660C_A	3643219
YVH1	3643218
CR_03560W_A	3643217
NCS2	3643216
CR_03540W_A	3643215
CR_03460W_A	3643213
CR_03580C_A	3643211
HXT5	3643209
CR_03590C_A	3643208
CR_03600C_A	3643207
VTC3	3643206
CR_03530W_A	3643204
CR_03520C_A	3643203
CR_03510W_A	3643202
CIT1	3643201
DEM1	3643200
CR_03480W_A	3643199
CR_03470W_A	3643198
MCM2	3643197
ULP2	3643196
PRP13	3643194
PPH3	3643193
SGD1	3643191
CR_03640C_A	3643190
IFF3	3643189
CR_03870W_A	3643187
CR_03860C_A	3643186
HGT3	3643185
CR_03840C_A	3643184
CR_03620C_A	3643182
KRE1	3643180
CR_03780C_A	3643179
CR_03760W_A	3643178
PRP42	3643177
CR_03740C_A	3643176
UFE1	3643174
C7_04280C_A	3643173
C7_04290W_A	3643172
SPT6	3643171
NRG1	3643166
C7_04240C_A	3643165
TPO2	3643164
C7_04260W_A	3643160
HLJ1	3643158
C7_04060W_A	3643156
C7_04070C_A	3643153
C7_03800W_A	3643150
SLA2	3643149
C7_03820C_A	3643148
C7_03830C_A	3643147
C7_03840W_A	3643146
C7_03850W_A	3643145
C7_03860W_A	3643144
RAD6	3643143
C7_03880C_A	3643142
C7_04310C_A	3643141
C7_04320W_A	3643140
SYS1	3643138
TLO16	3643137
C7_04080C_A	3643136
C7_04090C_A	3643135
MED9	3643134
C7_04110W_A	3643133
C7_04120W_A	3643132
SUI3	3643130
C7_04140C_A	3643129
C7_04150W_A	3643128
C7_04160W_A	3643127
C7_04170W_A	3643126
FAA2-3	3643125
UTP18	3643123
C7_04200C_A	3643122
C7_04210C_A	3643121
C7_03780C_A	3643119
MRP7	3643118
C7_03970C_A	3643117
C7_03980W_A	3643116
C7_03990C_A	3643115
C7_04000W_A	3643114
C7_04010W_A	3643112
PRE5	3643111
KAP120	3643110
NPT1	3643109
C7_03890C_A	3643108
OGG1	3643106
RPP1B	3643104
MAM33	3643103
CLB4	3643102
UME1	3643101
C2_02730W_A	3643035
HPT1	3643034
C2_02750C_A	3643033
LHS1	3643032
C2_02770W_A	3643031
BUB2	3643030
C2_02790C_A	3643029
NCB2	3643028
C2_02820C_A	3643027
ALD5	3643026
DLD1	3643025
HYU1	3643024
C2_03000C_A	3643022
RNR21	3643021
C2_03020C_A	3643019
SCT2	3643018
C2_02900W_A	3643017
C2_02920W_A	3643016
C2_02930C_A	3643015
MET1	3643014
C2_02950W_A	3643012
C2_02960C_A	3643011
C2_02660W_A	3643009
C2_02670C_A	3643008
PDR17	3643007
SER2	3643006
C2_02700C_A	3643005
C2_02710C_A	3643003
C2_02720W_A	3643002
ADE8	3642999
EFT2	3642998
C2_03110W_A	3642995
AMO1	3642994
C2_03130W_A	3642993
C2_03140C_A	3642992
C2_03150C_A	3642990
RNR1	3642989
C2_03170W_A	3642988
TOM1	3642987
LIG4	3642986
PLC2	3642985
SHE9	3642984
PR26	3642981
SMP3	3642980
IDH2	3642979
SGT2	3642978
C2_02840C_A	3642976
UGA6	3642975
SUR2	3642973
C2_02870W_A	3642972
EBP7	3642971
ZRT1	3642970
PRA1	3642969
C4_06990W_A	3642968
C4_07000W_A	3642967
C4_07010C_A	3642966
C4_07020C_A	3642965
MET16	3642964
C4_07040W_A	3642963
YDC1	3642962
SEC10	3642961
C4_07210W_A	3642959
C4_07200C_A	3642958
C4_07220C_A	3642955
C4_06670W_A	3642951
C4_06680C_A	3642950
C4_06710W_A	3642948
NOP1	3642947
VID21	3642946
C4_07240W_A	3642945
TLO10	3642943
C4_07260W_A	3642942
MSH2	3642939
C4_07130W_A	3642938
C4_07140W_A	3642936
C4_07150W_A	3642935
UBI3	3642934
C4_06910W_A	3642933
CSA2	3642930
EXM2	3642929
C4_06940C_A	3642928
C4_06950W_A	3642927
C4_06960W_A	3642926
C4_06730C_A	3642924
C4_06740C_A	3642923
GUT2	3642921
C4_06770W_A	3642920
OYE32	3642919
C4_06790W_A	3642918
C4_06800W_A	3642917
C4_06810C_A	3642916
CZF1	3642915
CCT6	3642914
C4_06840W_A	3642913
C4_06850C_A	3642912
RPT5	3642911
ARR3	3642910
GST1	3642909
C4_07060W_A	3642908
CTA6	3642907
C4_07080C_A	3642905
TRP4	3642904
C4_07100C_A	3642903
PDA1	3642902
AGO1	3642828
NUP60	3642826
C4_06360C_A	3642825
C4_06370C_A	3642824
SOU2	3642823
C4_06140C_A	3642821
C4_06150C_A	3642820
C4_06160W_A	3642819
C4_06170C_A	3642818
MPH1	3642817
C4_06210C_A	3642815
C4_06220C_A	3642814
C4_06620C_A	3642813
C4_06630C_A	3642812
C4_06640C_A	3642811
C4_06650W_A	3642810
C4_06660W_A	3642809
C4_06230C_A	3642808
C4_06240W_A	3642807
SEC3	3642806
PGA43	3642804
ERG26	3642803
C4_06280C_A	3642802
PGA42	3642801
PGA41	3642800
SOU1	3642799
VMA8	3642798
C4_06410W_A	3642796
C4_06420W_A	3642795
C4_06430C_A	3642794
C4_06440C_A	3642793
C4_06450W_A	3642792
C4_06460C_A	3642791
C4_06470W_A	3642790
CEK1	3642789
PRI2	3642788
CDC68	3642787
CSO99	3642786
XUT1	3642785
MNN4	3642784
IFF5	3642782
PGA15	3642781
PDC11	3642780
CBF1	3642779
C4_06590W_A	3642778
TOP2	3642777
SDH12	3642775
C5_01140C_A	3642663
C5_01170W_A	3642662
PUS4	3642661
C5_01190W_A	3642659
C5_01200W_A	3642657
VPS1	3642656
TFS1	3642655
HAP5	3642654
C5_00950C_A	3642653
TRY3	3642652
C5_01000C_A	3642651
CCW14	3642650
C5_01040W_A	3642649
C5_01050C_A	3642648
C5_01290C_A	3642647
C5_01300C_A	3642646
C5_01310W_A	3642645
SNF1	3642643
HST3	3642641
C5_01350W_A	3642640
CFL4	3642639
C5_00850C_A	3642637
IMP2	3642636
GIT4	3642635
GIT3	3642634
GIT2	3642633
URA4	3642632
TRX2	3642631
C5_00920W_A	3642630
BUD23	3642629
C5_01070C_A	3642627
GDS1	3642626
C5_01090C_A	3642625
CLN3	3642624
C5_01110W_A	3642623
CYC3	3642621
C5_01220W_A	3642620
C5_01230C_A	3642618
AUR1	3642617
GPR1	3642616
C5_01260W_A	3642615
SGE1	3642614
NUF2	3642613
CFL5	3642612
SNM1	3642609
RIB1	3642607
SRP40	3642605
CR_02970C_A	3642603
CR_03020C_A	3642598
CR_03000C_A	3642597
CR_02600W_A	3642596
CR_02590C_A	3642595
CR_02960W_A	3642591
CR_02950C_A	3642590
CR_02940C_A	3642589
CR_02930W_A	3642588
AQY1	3642587
CR_02910W_A	3642586
CR_02890C_A	3642585
CR_02880W_A	3642584
CR_02780W_A	3642582
CR_02770C_A	3642581
RPD3	3642580
PGA34	3642579
INN1	3642578
RPC31	3642577
RRP9	3642576
CR_02700W_A	3642575
CR_02690W_A	3642574
CR_02680W_A	3642573
CR_02670C_A	3642572
DRE2	3642571
RFG1	3642570
CR_02630C_A	3642568
CR_02620C_A	3642567
CR_02610C_A	3642566
APL4	3642565
RHO1	3642564
GZF3	3642563
PGM2	3642562
CIRT4B	3642560
CR_02800C_A	3642559
ALG5	3642558
C1_05490C_A	3642507
RSM22	3642506
C1_05520W_A	3642505
SSH1	3642504
C1_05540C_A	3642503
CR_05970C_A	3642502
CR_05980W_A	3642501
SFL1	3642498
SOK1	3642495
TRP99	3642494
C1_05420W_A	3642493
SPT20	3642492
C1_05450W_A	3642490
C1_05440C_A	3642489
KOG1	3642488
MTM1	3642487
C1_05480C_A	3642486
C1_05330C_A	3642485
ZCF2	3642484
YPT53	3642483
C1_05360C_A	3642482
C1_05370C_A	3642481
C1_05380C_A	3642480
C1_05390C_A	3642479
C1_05400C_A	3642478
SDH1	3642477
C1_05270C_A	3642476
C1_05280W_A	3642475
GRS1	3642474
PRD1	3642471
C1_05320C_A	3642470
C1_05150C_A	3642469
C1_05160C_A	3642468
CUE5	3642467
C1_05200C_A	3642466
C1_05210C_A	3642465
C1_05220C_A	3642464
C1_05230W_A	3642463
C1_05250W_A	3642462
RPT1	3642461
MHP1	3642460
CEK2	3642459
ADP1	3642458
C2_08270C_A	3642347
C2_08260W_A	3642345
C2_08240W_A	3642344
C2_07650C_A	3642342
PDS5	3642341
GLE1	3642340
C2_07680W_A	3642339
C2_07690W_A	3642338
C2_07700C_A	3642337
C2_08090W_A	3642336
IFM3	3642335
C2_08100W_A	3642334
RAD57	3642333
MAF1	3642332
ARA1	3642331
PHM7	3642329
C2_08150W_A	3642328
C2_07790C_A	3642326
C2_07800W_A	3642325
C2_07810W_A	3642324
PHO86	3642323
FLC3	3642322
C2_07840W_A	3642321
C2_07860W_A	3642320
C2_07870C_A	3642319
C2_08170W_A	3642318
C2_08180C_A	3642317
VMA5	3642316
NSA1	3642313
C2_07980W_A	3642312
KRE30	3642311
BLM3	3642310
C2_08030W_A	3642309
C2_08020C_A	3642308
SIT1	3642307
MRS4	3642306
C2_07710W_A	3642305
C2_07720C_A	3642304
YVC1	3642303
C2_07740W_A	3642302
C2_07760W_A	3642298
APM4	3642297
PRS5	3642296
GDH2	3642295
C2_07920W_A	3642294
VRP1	3642293
ALG7	3642291
SEH1	3642290
C3_06520C_A	3642289
HST6	3642288
UBA1	3642286
C3_06490W_A	3642285
AAF1	3642284
GLG2	3642282
C3_06440W_A	3642281
C3_06600C_A	3642280
LYS9	3642279
JEN1	3642278
OPI3	3642277
C3_06560W_A	3642276
C3_06550C_A	3642275
C3_06540C_A	3642274
C3_06530W_A	3642273
C3_06170C_A	3642272
HNT2	3642271
TSA1	3642269
ALS6	3642266
MMS21	3642265
APN1	3642263
C3_06420C_A	3642262
C3_06410C_A	3642261
C3_06400C_A	3642260
NSA2	3642259
C3_06370C_A	3642258
CYP5	3642257
C3_06690C_A	3642256
C3_06680C_A	3642255
C3_06670C_A	3642254
C3_06660C_A	3642253
TAF60	3642252
C3_06640W_A	3642251
C3_06630W_A	3642250
FUN31	3642249
C3_06610W_A	3642248
C3_06700C_A	3642247
MUB1	3642246
OAC1	3642245
CYM1	3642244
ERV25	3642243
C3_06260C_A	3642240
C3_06270C_A	3642239
C3_06280W_A	3642238
C3_06290W_A	3642237
DOT1	3642236
ISW2	3642235
ALS7	3642234
SKI2	3642143
CR_08560C_A	3642142
CR_08550W_A	3642141
SSY5	3642140
PGA13	3642138
CR_08500W_A	3642136
TSR1	3642135
CR_08470W_A	3642134
CR_08450C_A	3642133
CR_08440W_A	3642132
CR_08710W_A	3642131
ARF1	3642130
ECI1	3642128
CR_08680C_A	3642127
CR_08670C_A	3642126
PRP8	3642125
CR_08650C_A	3642124
CR_08740W_A	3642123
CR_08720W_A	3642122
CR_08430W_A	3642120
CR_08420W_A	3642117
CR_08410W_A	3642116
CR_08400C_A	3642115
CR_08380C_A	3642114
CR_08640C_A	3642112
CDC23	3642111
CR_08620C_A	3642110
CR_08610W_A	3642109
PEX19	3642108
CR_08590W_A	3642106
CR_08580C_A	3642105
CR_08290W_A	3642103
CR_08280W_A	3642102
CR_08270W_A	3642101
CR_08260C_A	3642100
HSP104	3642097
SSB1	3642095
CR_08080W_A	3642094
PTP1	3642093
VPS21	3642092
ACO1	3642090
CR_08200C_A	3642087
CR_08190W_A	3642084
GSH2	3642083
CR_08350W_A	3642082
CYS3	3642081
CR_08330W_A	3642080
ATS1	3642079
CR_08310C_A	3642078
CR_08300C_A	3642076
TRM9	3642074
CR_08170C_A	3642073
PTC5	3642072
RPS20	3642071
CR_08130W_A	3642070
DCP2	3642069
CR_08110W_A	3642067
RIO2	3642066
C1_12330W_A	3642065
MRPS9	3642064
C1_12350W_A	3642063
RIB3	3642062
C1_12370W_A	3642061
WRS1	3642060
C1_12400C_A	3642059
PKH2	3642058
LCB4	3642057
C1_12090C_A	3642056
PXA2	3642055
C1_12110C_A	3642054
C1_12120W_A	3642053
ZCF30	3642051
C1_12140W_A	3642050
C1_12150C_A	3642049
C1_11940C_A	3642046
C1_11950W_A	3642045
C1_11970C_A	3642044
MED10	3642043
C1_11990W_A	3642042
C1_12000C_A	3642041
MSO1	3642040
C1_12170C_A	3642039
C1_12180C_A	3642038
BUL4	3642037
MCD4	3642036
TRP3	3642035
CDC6	3642034
SNT1	3642033
KIP4	3642032
SER33	3642030
C1_12040W_A	3642029
RPN2	3642027
C1_12060C_A	3642026
C1_12070C_A	3642025
C1_12240C_A	3642023
C1_12250C_A	3642022
VPH2	3642021
SRT1	3642020
C1_12280C_A	3642019
RBD1	3642018
CSI2	3642016
C1_12430W_A	3642013
C1_12440W_A	3642012
IRA2	3642011
C1_11850W_A	3642010
C1_11860W_A	3642009
MUP1	3642008
C1_11880W_A	3642007
C1_11890W_A	3642006
C1_11900C_A	3642005
C1_11910W_A	3642004
C1_11920W_A	3642003
C1_11930W_A	3642002
CR_09480W_A	3641939
AXL1	3641938
CR_09440C_A	3641937
BGL22	3641935
CR_09410W_A	3641933
CR_09390C_A	3641932
TUB1	3641930
CR_09110C_A	3641929
CR_09100C_A	3641928
CR_09090C_A	3641927
CR_09070C_A	3641926
CR_09060W_A	3641925
CR_09310W_A	3641923
SCO1	3641922
THI13	3641921
CBP1	3641920
CR_09240C_A	3641919
CR_09230C_A	3641918
LIP7	3641917
SUC1	3641916
ARP2	3641915
CR_08940W_A	3641914
CR_08930C_A	3641913
CR_08920W_A	3641911
RPN7	3641909
CR_08900C_A	3641908
ASR2	3641907
PRE8	3641906
ELF1	3641903
FCY24	3641902
CR_09350C_A	3641901
CR_09340W_A	3641900
CR_09330C_A	3641899
PHO88	3641898
CR_09500C_A	3641897
CR_09490W_A	3641896
CR_09040W_A	3641894
CHS2	3641893
CR_09010C_A	3641892
CR_08990C_A	3641891
CR_08980C_A	3641890
MPS1	3641888
UGA33	3641886
CR_09190C_A	3641885
CDG1	3641883
SSU1	3641882
ERG13	3641881
CR_09150W_A	3641880
CR_09140C_A	3641879
CR_08880C_A	3641878
PEX13	3641877
PDK2	3641876
NIT2	3641874
ZCF5	3641819
SEC23	3641818
PHO4	3641817
YME1	3641816
BRN1	3641815
C4_05650W_A	3641814
C4_05640C_A	3641813
C4_05630W_A	3641812
CFL2	3641811
CFL1	3641810
CGT1	3641808
LEA1	3641807
C4_05740C_A	3641806
C4_05730W_A	3641805
HAP2	3641800
ZCF4	3641799
C4_05900C_A	3641796
C4_05890W_A	3641795
GAT1	3641794
C4_05870C_A	3641793
C4_05860W_A	3641792
C4_05850C_A	3641791
FRE3	3641789
C4_05830W_A	3641787
C4_05810W_A	3641786
C4_05800C_A	3641785
C4_05790W_A	3641784
C4_05620C_A	3641783
C4_05610C_A	3641782
GYP2	3641780
C4_05590W_A	3641776
C4_05580C_A	3641775
TUB4	3641774
ARO9	3641773
GVP36	3641772
HOM3	3641771
FGR6-10	3641770
ADE4	3641769
VRG4	3641768
C1_07690C_A	3641767
C3_06160C_A	3641766
C3_06150W_A	3641765
C3_06140W_A	3641764
GDA1	3641762
C3_06110C_A	3641761
UBP1	3641760
C3_05860C_A	3641759
C3_05850W_A	3641758
C3_05840W_A	3641757
KRE6	3641756
SKN1	3641755
C3_05800W_A	3641754
C3_05790C_A	3641753
DED1	3641752
OCH1	3641751
REV3	3641749
PBS2	3641748
ELP3	3641747
C3_06050C_A	3641746
C3_06040W_A	3641745
C3_05940C_A	3641744
CTA4	3641743
MRR1	3641741
ZCF35	3641740
C3_05900W_A	3641739
TRM12	3641738
C3_05880C_A	3641737
NOG1	3641736
MNN9	3641735
CAM1	3641734
AHR1	3641733
C3_05990C_A	3641732
FAA2	3641731
C3_05970C_A	3641730
ASE1	3641729
C3_05950W_A	3641728
RCT1	3641727
CHS4	3641726
C3_05680W_A	3641724
CRZ1	3641722
SAM50	3641721
C3_05760W_A	3641720
C3_05750C_A	3641719
SSN8	3641718
LAC1	3641717
KIP3	3641716
C6_01550C_A	3641653
C6_01560W_A	3641652
FGR47	3641651
C6_01590W_A	3641650
ANB1	3641648
C6_01620W_A	3641647
TIF3	3641646
FMP27	3641645
TRA1	3641644
C6_01330C_A	3641643
C6_01350W_A	3641642
ATG15	3641641
C6_01750C_A	3641640
SEC12	3641639
RAD18	3641637
C6_01780C_A	3641636
ZCF18	3641635
C6_01810W_A	3641634
FPG1	3641632
CTA1	3641631
COQ3	3641630
C6_01850W_A	3641629
HCH1	3641626
C6_01870C_A	3641625
C6_01450C_A	3641624
C6_01460C_A	3641623
C6_01470W_A	3641622
C6_01480W_A	3641621
C6_01490C_A	3641620
TRY5	3641619
OYE23	3641618
C6_01520W_A	3641617
MAE1	3641615
C6_01680C_A	3641614
ACF2	3641613
PTK2	3641611
SUR7	3641610
FGR37	3641609
C6_01360W_A	3641608
C6_01370W_A	3641607
C6_01380C_A	3641606
HOC1	3641605
C6_01400W_A	3641604
OYE2	3641603
C6_01420C_A	3641602
FRP6	3641601
FRP5	3641600
C6_01880W_A	3641599
C6_01890C_A	3641598
DOG1	3641597
AFL1	3641594
FAS1	3641593
BDF1	3641592
C5_00570W_A	3641589
C5_00580W_A	3641588
PET9	3641587
C5_00600C_A	3641586
C5_00610C_A	3641585
C5_00620W_A	3641584
EXO1	3641583
SAM51	3641582
C5_00280C_A	3641581
DUS4	3641580
SMC4	3641578
C5_00310C_A	3641576
THR1	3641572
ERG11	3641571
HMS1	3641570
RMT2	3641569
BRE1	3641568
ROT2	3641566
C5_00230C_A	3641564
SKN7	3641563
C5_00250C_A	3641562
C5_00260W_A	3641561
PGA14	3641560
C5_00330C_A	3641556
C5_00340W_A	3641555
C5_00350C_A	3641554
C5_00380W_A	3641553
C5_00390C_A	3641552
C5_00400C_A	3641550
MRP17	3641548
MET14	3641547
VPS2	3641546
IFG3	3641545
FET33	3641544
KRE62	3641543
SEC14	3641542
BUD2	3641541
NAM7	3641540
C5_00510W_A	3641539
C5_00530W_A	3641537
AGA1	3641536
C5_00550C_A	3641535
CYR1	3641407
LMO1	3641403
SSP96	3641401
ERG5	3641400
C7_02850W_A	3641399
C7_02860C_A	3641397
TAF19	3641396
LIP9	3641395
PMT1	3641393
ENA21	3641392
C7_02920W_A	3641391
C7_02930C_A	3641390
IFM1	3641389
DBF4	3641388
C7_02960C_A	3641387
ECM39	3641386
SFI1	3641385
BCK1	3641384
C7_03000C_A	3641383
C7_03010W_A	3641382
DUG3	3641381
C7_03030W_A	3641380
C7_03040W_A	3641379
C7_03050W_A	3641378
CHS6	3641377
C7_03210W_A	3641371
ZCF29	3641370
C7_03230C_A	3641369
C7_03240W_A	3641368
PDI1	3641367
C7_03260C_A	3641366
C7_03270W_A	3641365
CHS1	3641364
C7_02780W_A	3641361
POL3	3641359
NIK1	3641358
PRX1	3641357
LIP5	3641356
C7_03280C_A	3641353
PGA28	3641350
TIM54	3641349
DFR1	3641348
C7_03140W_A	3641347
C7_03150W_A	3641346
C7_03160W_A	3641345
IFA21	3641344
C7_03200C_A	3641342
UBC15	3641260
SGS1	3641258
ZSF1	3641257
GCN1	3641256
C2_10680W_A	3641252
C2_10670W_A	3641251
ASH1	3641249
C2_10630W_A	3641248
RPS4A	3641247
GYP5	3641246
C2_10600W_A	3641245
GAL4	3641244
C2_10810W_A	3641243
C2_10790C_A	3641242
PSO2	3641241
RPC11	3641239
C2_10760C_A	3641238
AKL1	3641237
C2_10740C_A	3641236
C2_10870W_A	3641234
C2_10860C_A	3641233
C2_10850C_A	3641232
RDH54	3641231
C2_10820C_A	3641230
PGA30	3641227
PGA31	3641226
C4_04090C_A	3641225
ECM1	3641224
C4_04120C_A	3641222
C4_04130W_A	3641221
C4_04140W_A	3641220
MET4	3641219
C4_04010W_A	3641218
C4_04020C_A	3641215
JEN2	3641214
C4_04040W_A	3641213
RHD3	3641212
C2_10730W_A	3641210
C2_10720C_A	3641209
TIF11	3641208
C2_10700C_A	3641207
TPS3	3641205
C2_10540W_A	3641200
KIN3	3641199
MDH1-3	3641197
C2_10470C_A	3641196
C2_10460C_A	3641195
NCE4	3641194
RAD1	3641192
FGR29	3641190
PDB1	3641186
C4_04160W_A	3641185
AXL2	3641184
C4_04180C_A	3641183
C4_04200C_A	3641182
LYS4	3641180
FGR3	3641179
MRP8	3641178
C4_04440W_A	3641177
ATG1	3641175
RPL24A	3641174
SPC34	3641173
C4_04920W_A	3641172
C4_04930C_A	3641170
C4_04950W_A	3641168
C4_04980W_A	3641167
C4_04990C_A	3641166
C4_04820C_A	3641165
DCR1	3641164
AGP3	3641163
CSR1	3641162
C4_04860W_A	3641161
C4_04870C_A	3641160
FGR10	3641159
SCS7	3641157
C4_04600C_A	3641156
C4_04620C_A	3641155
C4_04630C_A	3641154
GOA1	3641153
C4_04650W_A	3641152
C4_04660C_A	3641150
C4_05000W_A	3641149
C4_05010W_A	3641148
IMG2	3641146
SSK2	3641144
PPG1	3641143
C4_04670C_A	3641140
SSZ1	3641139
GYP1	3641138
C4_04720W_A	3641137
BAS1	3641136
C4_04750W_A	3641133
CDL1	3641132
ARG8	3641131
C4_05080C_A	3641129
SRB8	3641128
C4_04460C_A	3641127
SAP10	3641126
EFB1	3641125
C4_04500C_A	3641123
C4_04510W_A	3641120
C4_04760C_A	3641118
MNN22	3641117
PMT6	3641116
FAV1	3641115
C4_04800W_A	3641113
C4_04810C_A	3641112
C4_04520W_A	3641110
PHR1	3641108
C4_04550C_A	3641106
C4_04560C_A	3641105
RCE1	3641104
ZDS1	3641103
CR_04110W_A	3641026
RPL15A	3641025
ADE17	3641024
CR_04080C_A	3641023
NAT5	3641022
DAP1	3641021
MEX67	3641020
SPT14	3641019
RPR2	3641017
FUM11	3641016
HXK2	3641015
CR_04500C_A	3641014
CR_04490C_A	3641013
LAP3	3641012
GPI2	3641011
WOR3	3641009
IFF9	3641008
SEC26	3641005
CR_04370W_A	3641004
NHP2	3641003
CR_04350C_A	3641001
PIM1	3640999
CR_04330W_A	3640997
CR_04310C_A	3640996
CR_04300W_A	3640995
HAP31	3640994
CR_04280C_A	3640993
CR_04270C_A	3640992
SNP3	3640991
CR_04250W_A	3640990
CR_04240C_A	3640989
CR_04460C_A	3640988
CR_04450C_A	3640987
RBR1	3640986
RBR2	3640983
CR_04410W_A	3640981
CR_04390C_A	3640980
CR_04170W_A	3640977
CR_04160C_A	3640976
CR_04150W_A	3640975
CR_04140W_A	3640974
EAF7	3640973
CR_04120C_A	3640972
NIP100	3640970
CR_04020C_A	3640969
MRPL40	3640968
RPT4	3640966
GCD1	3640965
CR_03980W_A	3640964
CR_03960C_A	3640963
DIT2	3640962
CR_03950W_A	3640960
CR_03930C_A	3640957
TPO4	3640956
CR_03910C_A	3640954
HST7	3640953
CR_04620C_A	3640952
CR_04610C_A	3640951
CR_04600W_A	3640950
PDX3	3640949
CR_04580W_A	3640948
CDC10	3640947
CR_04560C_A	3640946
CR_04230W_A	3640944
CR_04220C_A	3640943
QDR1	3640941
YDJ1	3640939
SRV2	3640938
CR_04180C_A	3640937
C2_08350C_A	3640769
OPT5	3640768
TKL1	3640767
OPY2	3640765
NOT5	3640763
DIP2	3640762
MED15	3640761
LTP1	3640760
C1_08240C_A	3640759
SDS24	3640756
OLE1	3640755
C1_08340C_A	3640752
ADH2	3640751
PLB5	3640750
CCR4	3640749
MLT1	3640748
NTG1	3640746
CAT8	3640745
C1_08180C_A	3640743
GCS1	3640742
SMI1	3640741
C1_07860W_A	3640740
C1_07850C_A	3640739
C1_07840W_A	3640737
C1_07830C_A	3640736
C1_07820W_A	3640735
BUL1	3640734
C1_08160W_A	3640733
C1_08150C_A	3640732
C1_08140W_A	3640730
TERT	3640729
BUD6	3640727
IRE1	3640726
C1_07960W_A	3640725
C1_07950C_A	3640724
ERD1	3640723
MRPL3	3640722
COI1	3640721
"ADE5,7"	3640719
C1_08110W_A	3640716
DRG1	3640714
FUN12	3640713
CDR4	3640711
OFR1	3640710
C1_08050W_A	3640709
C1_07810C_A	3640708
MTO1	3640707
C1_07790C_A	3640706
PFY1	3640703
UBA2	3640701
DPM1	3640700
NRP1	3640698
